provincia,zona,titulo,PrecioActual,PrecioAnterior,metros,habitaciones,ascensor,localizacion,planta,baños,tags,descripcion,Enlace
madrid,hortaleza,"Piso en calle Gustavo Pérez Puig, s/n, Valdebebas - Valdefuentes, Madrid",923100,0,182,4,S,EXTERIOR,2ª,0,"VIVIENDA,PISO,TERRAZA,PISCINA,GARAJE,URBANIZACIÓN","OBRAS INICIADASPisos de 1, 2, 3 y 4 habitaciones con TERRAZA, TRASTERO y 1 o 2 PLAZAS DE GARAJEViviendas de RENTA LIBRE, en régimen de cooperativa.Urbanización privada con 2 piscinas, pista de pádel, jardines, sala comunitaria, coworking, zona infantil y conserjería.•OBRAS INICIADAS•Construye: Grupo RUBAU•Ent",https://www.idealista.com/inmueble/102058674/
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",9250000,0,550,4,S,EXTERIOR,5ª,0,"PISO,ESPECTACULAR,EXCLUSIVO,METRO",Olisson Club pone a su disposición este espectacular y exclusivo piso de 524 metros cuadrados.El piso cuenta con acabados de primera calidad para garantizar la máxima comodidad y una sensación de bienestar.Un espacioso salón-comedor es la pieza central de la residencia de la residencia ideal para reuniones sociales,https://www.idealista.com/inmueble/107086729/
madrid,chamartin,"Piso en calle de Pedro de Valdivia, El Viso, Madrid",2300000,0,265,5,S,EXTERIOR,6ª,0,"PISO,REFORMADO,TERRAZA,AMPLIO,VISTAS,EXCLUSIVO,HALL,VENTANALES,EXTERIOR","VESTA PROPERTIES vende este exclusivo piso reformado integralmente con primeras calidades en el 2008. Es una sexta planta completamente exterior de 265m construidos, con gran amplitud de vistas, muchísima luz, grandes ventanales y una fantástica terraza.El piso se distribuye en una amplio hall de entrada que da acces",https://www.idealista.com/inmueble/107170308/
madrid,ciudad-lineal,"Piso en calle de Francisco Madariaga, 16, Pueblo Nuevo, Madrid",230000,235000,68,3,N,EXTERIOR,BAJO,0,"PISO,AMPLIO,LUMINOSO,INMOBILIARIA,HALL,METRO,PATIO","Establés inmobiliaria vende fabuloso piso en calle Francisco de madariaga.El inmueble tiene una superficie construida de 68 metros cuadrados distribuidos en,Amplio hall de entrada.Tres amplios dormitorios.Cocina con acceso a patio de uso privativo.Amplio cuarto de baño.Salon comedor muy luminoso.Patio int",https://www.idealista.com/inmueble/106823827/
madrid,retiro,"Piso en calle de Amado Nervo, Niño Jesús, Madrid",1100000,1195000,136,3,S,EXTERIOR,BAJO,0,"REFORMADO,AMPLIO,JARDÍN","Abra Homes presenta este inmueble en perfecto estado (reformado en el año 2023) y con una estupenda ubicación a dos pasos del Retiro. El edificio comparte junto con los edificios colindantes un amplio jardín privativo.La reforma se llevó a cabo cuidando cada detalle y aprovechando los m2 al máximo, consiguiendo una d",https://www.idealista.com/inmueble/106502465/
madrid,tetuan,"Piso en calle de Bravo Murillo, Cuatro Caminos, Madrid",545000,0,89,2,S,INTERIOR,,0,"VIVIENDA,APARTAMENTO,FUNCIONAL","Huspy te invita a descubrir este magnífico apartamento de 89 m², ubicado en el vibrante barrio de Cuatro Caminos. La vivienda se encuentra en perfectas condiciones para entrar a vivir, ideal para quienes buscan comodidad y funcionalidad en una de las zonas con mayor proyección de Madrid.El apartamento dispone de dos",https://www.idealista.com/inmueble/107219806/
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",3000000,0,200,3,S,EXTERIOR,4ª,0,"VIVIENDA,PISO,EXCLUSIVA,LUJO,FINCA,REFORMADA,PRESTIGIOSO,MODERNO,FUNCIONAL","Moro Real Estate presenta esta exclusiva vivienda de 200 m², completamente reformada, ubicada en una finca representativa del prestigioso barrio de Recoletos. Con un diseño moderno y detalles de lujo, este piso combina funcionalidad, elegancia y una distribución pensada para el máximo confort.Distribución:Al entrar,",https://www.idealista.com/inmueble/106794949/
madrid,chamartin,"Piso en Nueva España, Madrid",2650000,0,368,4,S,EXTERIOR,6ª,0,"PISO,INMOBILIARIA,PISCINA,HALL,CASA,URBANIZACIÓN,METRO,SEGURIDAD,EXTERIOR","ÚNICA Inmobiliaria Chamartín ofrece excepcional piso en urbanización privada con piscina, jardines, gimnasio con sauna, zona de juegos infantiles. Completamente exterior con seguridad24 horas los siete días de la semana y servicios centrales.La casa cuenta con 368 metros construidos distribuidos en un hall de entr",https://www.idealista.com/inmueble/104984834/
madrid,centro,"Piso en calle del Divino Pastor, Malasaña-Universidad, Madrid",360000,370000,45,1,S,INTERIOR,1ª,0,"PISO,REFORMADO,FINCA,INTERIOR","ALTOR ASESORES pone a su disposición estupendo piso reformado en la emblemática zona de Malasaña-Universidad.Este acogedor piso en una bonita finca de la zona, reformado en 2020 con buenas calidades, está ubicado en una primera planta interior, ideal para quienes buscan tranquilidad en pleno corazón de la ciudad. Con",https://www.idealista.com/inmueble/106916678/
madrid,fuencarral,"Piso en calle Antonio López Aguado, 9, La Paz, Madrid",550000,0,138,3,S,EXTERIOR,BAJO,2,"PISO,VISTAS,HOGAR","NO HABLO CON AGENCIASSi buscas un hogar acogedor, bien ubicado y listo para entrar a vivir, este piso te va a encantar. Tiene todo lo bueno de un piso alto (luz, vistas y privacidad), por el precio de un bajo.Son 140m² muy bien aprovechados: 3 habitaciones amplias para que cada uno tenga su espacio ideal, 2 baños c",https://www.idealista.com/inmueble/88193130/
madrid,chamberi,"Piso en calle de Fernando el Católico, Gaztambide, Madrid",420000,0,56,1,S,EXTERIOR,6ª,0,"VIVIENDA,PISO,REFORMADO,AMPLIO,PARQUE,APARTAMENTO,EXTERIOR","PISO EXTERIOR REFORMADO Y AMUEBLADOApartamento reformado y amueblado con mucha luz natural de 56 m² según catastro (45 de vivienda y 11 de elementos comunes),  a lado de la Pl. de Moncloa, del Parque del Oeste y de la calle Princesa.   Se distribuye en un amplio salón-cocina con una gran ventana a la calle, un dorm",https://www.idealista.com/inmueble/106028511/
madrid,chamberi,"Piso en calle de Espronceda, Nuevos Ministerios-Ríos Rosas, Madrid",730000,0,80,2,S,EXTERIOR,4ª,0,"PISO,REFORMADO,LUMINOSO,FINCA,EQUIPADA,BALCONES,ELECTRODOMÉSTICOS","ADELANTE ofrece fantástico piso de diseño, reformado y amueblado, en la cuarta planta con ascensor de una finca castiza en la mejor zona de Almagro.La propiedad consta de un coqueto vestíbulo de entrada, un luminoso salón con balcones a la calle, una cocina abierta totalmente equipada de electrodomésticos de alta gam",https://www.idealista.com/inmueble/107289127/
madrid,tetuan,"Piso en calle de Baracaldo, Valdeacederas, Madrid",270000,0,83,3,N,EXTERIOR,4ª,0,"PISO,METRO","SI CONTACTA POR TELÉFONO, MARCAR LA EXTENSIÓN Nº4LA FECHA DE ESCRITURA DE COMPRAVENTA TIENE QUE SER A PARTIR DE JUNIO.PRECIO NO NEGOCIABLE.Se vende piso encantador situado en el distrito de Tetuán, concretamente en la zona de Valdeacederas, a tan solo 5 minutos a pie de la estación de metro Ventilla.El piso se e",https://www.idealista.com/inmueble/107092315/
madrid,chamartin,"Ático en avenida del Doctor Arce, El Viso, Madrid",3800000,0,420,3,S,EXTERIOR,3ª,0,"PISO,TERRAZA,ÁTICO,EXCLUSIVA,DÚPLEX,APARTAMENTO,GARAJE,METRO","Este tríplex, ubicado en una de las zonas más exclusivas de la capital, El Viso, consta de un ático dúplex de 252 metros cuadrados y un segundo piso con dos apartamentos de 80 metros cuadrados cada uno.Recientemente renovado, ofrece dos grandes terrazas, tres plazas de garaje cubiertas y una descubierta.La planta p",https://www.idealista.com/inmueble/105508990/
madrid,moncloa,"Casa o chalet independiente en calle Lamiaco, El Plantío, Madrid",4000000,0,1100,6,,,,0,"LUJO,CHALET,PARCELA","Sumérgete en el lujo y la elegancia de este excepcional chalet de diseño lineal, una obra maestra creada por el renombrado arquitecto Javier Feduchi Benlliure. Presentado por BARNES International, este es un oasis de opulencia moderna que cautiva desde el primer vistazo.Situado en una parcela de 3.242 m², con una con",https://www.idealista.com/inmueble/100904335/
madrid,carabanchel,"Piso en Vista Alegre, Madrid",291400,294400,100,4,S,EXTERIOR,BAJO,3,"PISO,OPORTUNIDAD,CASA,HOGAR","¡Descubre un lienzo en blanco para crear la casa de tus sueños! Este encantador piso bajo con ascensor, ubicado en una calle única, ofrece 95 m² llenos de posibilidades para diseñar un hogar a tu medida. Con 4 dormitorios y 3 baños, este inmueble necesita una reforma integral, lo que te brinda la oportunidad de persona",https://www.idealista.com/inmueble/106700135/
madrid,centro,"Piso en calle de Fuencarral, Chueca-Justicia, Madrid",1079000,0,128,3,S,EXTERIOR,2ª,0,PISO,"K&N ELITE Madrid le ofrece maravilloso piso la calle Fuencarral es una de las calles más emblemáticas de Madrid, España. Es conocida por ser una calle comercial muy animada, llena de tiendas, boutiques, restaurantes y cafeterías.Este piso en la segunda planta y ubicado en el centro de Justicia-Chueca en Madrid es fa",https://www.idealista.com/inmueble/105440856/
madrid,barrio-de-salamanca,"Piso en calle de Ayala, Goya, Madrid",1849000,0,157,3,S,EXTERIOR,2ª,0,"VIVIENDA,PISO,VISTAS,EXCLUSIVA,APARTAMENTO,GOYA,METRO,EXTERIOR","AGORA GESTORES INMOBILIARIOS pone a la venta una exclusiva vivienda en Calle Ayala, una propiedad de categoría Premium en el codiciado barrio de Salamanca - Goya, Madrid. Este apartamento de 157 metros catastrales, situado en el segundo piso con vistas exteriores, combina elegancia y comodidad en un entorno vibrante y",https://www.idealista.com/inmueble/107293518/
madrid,barajas,"Piso en Campo de las Naciones-Corralejos, Madrid",315000,0,70,1,S,EXTERIOR,BAJO,0,"","",https://www.idealista.com/inmueble/102050124/
madrid,barrio-de-salamanca,"Piso en calle de Lagasca, Recoletos, Madrid",1695000,0,113,3,S,EXTERIOR,5ª,0,"VIVIENDA,PISO,FINCA,EXCLUSIVO","Home Select vende este exclusivo piso de tres habitaciones en una finca de 1935 en la codiciada zona de Recoletos, ubicado en la calle Lagasca, a pocos pasos del Mercado de La Paz y en pleno corazón de Madrid.La vivienda ofrece una distribución amplia y moderna, con techos altos y con acabados de alta calidad. Al ent",https://www.idealista.com/inmueble/106548766/
madrid,centro,"Piso en Malasaña-Universidad, Madrid",830000,870000,108,2,S,EXTERIOR,3ª,0,PISO,"Este piso se encuentra dentro de un Palacete, en el barrio de Malasaña, Madrid. Es un edificio histórico de gran relevancia arquitectónica y cultural. Ejemplo del esplendor arquitectónico de finales del siglo XIX y principios del siglo XX, reflejando las aspiraciones y el estilo de vida de la aristocracia de la época.",https://www.idealista.com/inmueble/106671093/
madrid,hortaleza,"Piso en calle Dulce Chacón, 25, Virgen del Cortijo - Manoteras, Madrid",574000,0,88,2,S,EXTERIOR,1ª,0,VIVIENDA,"Un edificio que formará parte del conjunto arquitectónico más importante del cielo de Madrid, un rascacielos de más de 20 plantas y un proyecto constructivo singular.Calidades de excelencia. Sky Pryconsa cuenta con acabados de primera calidad y tecnologías eficientes con gran impacto en el uso de la vivienda: domótic",https://www.idealista.com/inmueble/106787666/
madrid,fuencarral,"Piso en calle de Joaquín Lorenzo, Peñagrande, Madrid",622000,0,89,2,,,,0,"","",https://www.idealista.com/inmueble/107305957/
madrid,puente-de-vallecas,"Piso en avenida de Entrevías, 96, Entrevías, Madrid",270000,0,115,3,N,EXTERIOR,2ª,0,"PISO,REFORMADO,NUEVO",Piso nuevo para entrar a vivir reformado totalmente.,https://www.idealista.com/inmueble/87222227/
madrid,villa-de-vallecas,"Ático en calle la Escuela de Vallecas, 58, Ensanche de Vallecas - La Gavia, Madrid",546000,0,137,3,S,EXTERIOR,8ª,0,"VIVIENDA,PISCINA,GARAJE,URBANIZACIÓN,NUEVO","Viviendas de 2 y 3 dormitorios en urbanización ajardinada con piscina, zonas de juegos infantiles, sala fitness y espacio reservado para bicicletas. Trastero y plazas de garaje.En el nuevo barrio del Ensanche de Vallecas al sureste de la ciudad. La zona tendrá más de 7 millones de m² de zonas verdes, que formarán par",https://www.idealista.com/inmueble/107110410/
madrid,villa-de-vallecas,"Piso en calle de Fuentidueña, Casco Histórico de Vallecas, Madrid",235000,0,95,1,N,EXTERIOR,,1,"AMPLIO,EQUIPADA,APARTAMENTO,FUNCIONAL","Descubre este encantador apartamento de 95 m² en el corazón del Casco Histórico de Vallecas, Villa de Vallecas, Madrid. Con un diseño acogedor y en buen estado, esta propiedad ofrece dos amplios dormitorios y un baño completo, ideal para quienes buscan comodidad y funcionalidad. La cocina equipada te permite preparar t",https://www.idealista.com/inmueble/107210917/
madrid,carabanchel,"Piso en calle Moreno, Puerta Bonita, Madrid",350000,0,92,2,S,EXTERIOR,BAJO,0,"VIVIENDA,PISO,AMPLIO,VISTAS,HALL,CASA,PATIO","LINKCASA SERVICIOS INMOBILIARIOS vende magnifico piso de 2 dormitorios con patio de uso privativo de 35m, en la zona de puerta bonita, muy próxima a la avenida de los poblados y a Eugenia de MontijoLa vivienda se distribuye de la siguiente manera:Hall de entrada.1 amplio dormitorio con vistas al patio, con armario",https://www.idealista.com/inmueble/107126803/
madrid,retiro,"Piso en Niño Jesús, Madrid",825000,0,175,3,S,EXTERIOR,,0,"VIVIENDA,AMPLIO,VISTAS,PARQUE,JARDÍN,EXTERIOR","Interesante vivienda junto al Parque de El RetiroSe vende la NUDA PROPIEDAD de esta vivienda situada en una ubicación privilegiada, junto al Parque de El Retiro, en el barrio residencial del Niño Jesús.El amplio salón-comedor, con vistas exteriores hacia un jardín, se divide en dos cómodos ambientes comunicados entr",https://www.idealista.com/inmueble/106160082/
madrid,tetuan,"Dúplex en calle del Poeta Joan Maragall, Cuatro Caminos, Madrid",2875000,0,434,6,S,EXTERIOR,10ª,0,"TERRAZA,ÁTICO,LUMINOSO,VISTAS,DÚPLEX,FUNCIONAL","Presentamos un sofisticado ático dúplex de 434 m² construidos, diseñado para quienes buscan excelencia en cada detalle. Ubicado en las plantas superiores de un edificio representativo, esta propiedad destaca por su diseño luminoso y funcional. Su terraza ofrece vistas incomparables al skyline financiero de Madrid, un e",https://www.idealista.com/inmueble/106718796/
madrid,tetuan,"Piso en calle de los Jaramagos, Valdeacederas, Madrid",119500,0,63,3,N,EXTERIOR,3ª,0,"PISO,FINCA,EXTERIOR,INTERIOR","ATENCIÓN inversores, ponemos a la venta este piso ( Se vende la "" NUDA PROPIEDAD "") y por lo tanto el actual usufructuario, permanecerá viviendo en él.Se trata de un piso de 3 dormitorios + salón+cocina+wc exterior a la calle 2 de los dormitorios, y desde la parte interior de la finca se ven al fondo las 4 torres del",https://www.idealista.com/inmueble/106893532/
madrid,usera,"Piso en calle de la Cal, 15, 12 de Octubre-Orcasur, Madrid",418000,0,74,2,S,EXTERIOR,1ª,0,"VIVIENDA,PISO,TERRAZA,ÁTICO,PISCINA,JARDÍN,GARAJE","PRÓXIMA LICENCIA, PROMOCION COMERCIALIZADA 50%Bajos con y sin jardín, áticos con terraza y pisos de 1, 2 y 3 dormitorios con plaza de garaje, plaza de bicicleta, trastero y piscina en la azotea con solárium.31 viviendas + plazas de garaje + plaza de bicicleta + Trastero + piscina en la azoteaOBRA NUEVA DE ALTAS C",https://www.idealista.com/inmueble/107289197/
madrid,chamberi,"Ático en calle de García de Paredes, Trafalgar, Madrid",950000,0,78,2,S,EXTERIOR,6ª,0,"REFORMADO,TERRAZA,ÁTICO,FINCA,ELECTRODOMÉSTICOS","Magnífico ático reformado en el barrio de Chamberí, próximo a calle Santa Engracia.  Se ubica en la sexta planta de una bonita finca clásica con ascensor, haciendo esquina y con orientación sur.Salón y comedor con cocina integrada con electrodomésticos panelados y salida a una hermosa terraza. La zona de noche esta c",https://www.idealista.com/inmueble/104341571/
madrid,villa-de-vallecas,"Ático en de la Democracia, 26, Santa Eugenia, Madrid",455000,0,87,2,S,EXTERIOR,,0,"VIVIENDA,ÁTICO,JARDÍN,GARAJE,MODERNO,EXTERIOR",RESIDENCIAL CAMPUS VALDEBERNARDOEntrega de llaves:Último trimestre de 2027Viviendas de 2 y 3 dormitorios que destacan por su diseño moderno y sostenible. Bajos con jardín y áticos.Con plaza de garaje y trastero incluido en el precio.Las zonas exteriores están pavimentadas y ajardinadas con especies arbóreas y,https://www.idealista.com/inmueble/106584219/
madrid,barrio-de-salamanca,"Piso en calle del General Oraá, 69, Lista, Madrid",599900,0,97,2,S,EXTERIOR,BAJO,2,"PISO,REFORMADO,ESTRENAR,ELECTRODOMÉSTICOS","Extraordinario piso totalmente reformado a estrenar, con entrada individual desde la calle en planta baja.Con dos dormitorio y dos baños. Los dormitorio tienen internet y toma de televisión por satélite.Cocina a estrenar con electrodomésticos a estrenar.",https://www.idealista.com/inmueble/87111628/
madrid,san-blas,"Piso en calle de los Herbolarios, Arcos, Madrid",129000,0,60,2,N,,,0,"PISO,EXCLUSIVA,INTERIOR","Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual.NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR¡Tenemos en exclusiva un piso para ti!Disponemos de un piso en edificio residencial que puedes adquirir en propied",https://www.idealista.com/inmueble/106798181/
